latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.11624,27.94408,343.92,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,313.94,31.75,D,0
36.12188,27.93869,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,320.75,31.75,D,0
36.12212,27.94363,345.55,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,312.27,31.75,D,0
36.12778,27.93869,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,320.9,48.52,D,0
36.12802,27.94382,347.04,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.43,48.52,D,0
36.12753,27.93372,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,344.6,91.38,D,0
36.13367,27.93871,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,318.9,48.52,D,0
36.13393,27.94396,342.23,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,311.2,48.52,D,0
36.13317,27.92825,349.4,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.27,91.38,D,0
36.13342,27.9335,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,334.31,91.38,D,0
36.13956,27.93851,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,319.19,21.53,D,0
36.13931,27.93323,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,325.42,34.09,D,0
36.13904,27.92784,346.8,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,319.68,34.09,D,0
36.14568,27.943,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,312.47,21.53,D,0
36.14544,27.93798,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,310.83,21.53,D,0
36.14517,27.93264,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,319.96,34.09,D,0
36.14491,27.92731,350.71,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.19,34.09,D,0
36.151,27.93132,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,320.22,24.94,D,0
36.15685,27.93047,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,314.02,24.94,D,0
36.16304,27.93636,350.59,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.82,8.39,D,0
36.16925,27.94231,341.46,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,315.53,8.39,D,0
36.16897,27.93678,355.51,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,316.7,8.39,D,0
36.13849,27.94213,353.53,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,311.95,15.65,D,0
36.13826,27.93686,355.25,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,320.69,43.63,D,0
36.1378,27.92609,342.11,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.24,50.78,D,0
36.13803,27.93154,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,337.42,43.63,D,0
36.14391,27.93098,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,321.63,43.63,D,0
36.14436,27.94148,346.36,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,311.3,15.65,D,0
36.14414,27.93636,355.07,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.31,43.63,D,0
36.15022,27.94066,341.41,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,311.97,11.43,D,0
36.14999,27.93533,352.92,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,311.27,28.32,D,0
36.15559,27.92861,367,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,316.66,28.32,D,0
36.15585,27.93434,342.81,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,311.96,28.32,D,0
36.16174,27.93424,344.38,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.17,7.41,D,0
36.16791,27.94032,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,315.85,20.63,D,0
36.16766,27.93472,346.72,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,313.03,7.41,D,0
36.17639,27.99837,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,308.78,52.29,D,0
36.17595,27.98845,351.49,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.75,42.22,D,0
36.17618,27.99361,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,325.95,52.29,D,0
36.18204,27.99242,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.25,52.29,D,0
36.18161,27.98272,346.93,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.82,42.22,D,0
36.18836,28.00139,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,314.98,36.4,D,0
36.18727,27.97719,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.99,8.7,D,0
36.18814,27.99623,341.11,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.82,16.26,D,0
36.19448,28.00578,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,313.78,36.4,D,0
36.19293,27.97157,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.31,8.7,D,0
36.19424,28.00043,355.96,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,316.67,36.4,D,0
36.19402,27.99565,352.27,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.9,16.26,D,0
36.19317,27.9768,355.82,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,312.08,8.7,D,0
36.19994,27.99545,349.42,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.28,7.7,D,0
36.19906,27.97634,344.64,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,312.09,7.43,D,0
36.19882,27.97108,356.31,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.33,7.43,D,0
36.20495,27.97585,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.46,7.43,D,0
36.20471,27.9706,352.53,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.49,7.43,D,0
36.2106,27.97009,343.18,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,314.59,5.88,D,0
36.21034,27.96458,346.02,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,311.82,4.33,D,0
36.21764,27.99444,344.25,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.3,7.98,D,0
36.21646,27.96921,341.46,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.04,5.88,D,0
36.21621,27.96383,337.84,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,311.39,4.33,D,0
36.22356,27.99434,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.53,64.11,D,0
36.22332,27.98927,367,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,329.54,64.11,D,0
36.23991,27.99112,332.3,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.38,16.95,N,0
36.23874,27.99685,313.14,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.64,9.76,N,0
36.22777,28.01158,343.18,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.79,4.7,N,0
36.22892,28.00595,314.65,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.1,4.7,N,0
36.22398,28.01062,333.67,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,303.52,4.7,N,0
36.22284,28.0162,333.05,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,302.03,4.1,N,0
36.22171,28.02172,329.15,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.61,4.1,N,0
36.22514,28.00496,316.43,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.81,4.7,N,0
36.21791,28.02083,328.69,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,302.61,4.81,N,0
36.2295,27.96408,319.85,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,302.28,4.91,N,0
36.22577,27.96288,334.22,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,303.56,4.91,N,0
36.21298,28.02544,313.62,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.7,1.57,N,0
36.22204,27.96165,347.12,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,305.76,7.8,N,0
36.21829,27.96055,311.22,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.86,7.8,N,0
36.21021,28,315.27,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.94,3.95,N,0
36.21455,27.95939,312.24,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.34,4.01,N,0
36.20267,27.99789,331.89,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.89,5.49,N,0
36.20466,27.96882,316.08,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.62,3.08,N,0
36.20092,27.96767,321.88,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.84,3.08,N,0
36.21453,27.96446,317.38,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.35,4.82,N,0
36.20027,27.99609,325.6,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.73,5.21,N,0
36.20588,27.96802,314.1,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.33,5.14,N,0
36.19839,27.96574,316.72,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.82,4.83,N,0
36.18787,27.99838,319.74,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,302.43,2.28,N,0
36.17311,27.9333,330.37,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.64,7.65,N,0
36.16452,27.93645,330.46,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.81,6.82,N,0
36.15078,27.92588,314.62,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.17,2.67,N,0
36.14699,27.92494,316.88,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.53,2.67,N,0
36.14324,27.92384,317.84,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.06,4.17,N,0
36.13458,27.92732,329.29,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,299.95,6.06,N,0
36.13342,27.93306,322.32,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,299.54,5.6,N,0
36.12709,27.92509,331.04,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.04,11.72,N,0
36.12593,27.93078,333.9,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,303.4,9.24,N,0
36.12333,27.92403,340.77,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.89,11.72,N,0
36.12217,27.9297,348.83,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,308.47,9.24,N,0
36.11957,27.92295,330.92,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,306.9,19.43,N,0
36.11842,27.92862,356.71,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,310.35,49.32,N,0
36.11728,27.93419,314.7,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.98,49.32,N,0
36.11583,27.92179,332.73,0.52,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.78,19.43,N,0
36.11467,27.9275,367,0.53,0.42,2023-07-24,0020,N20,VIIRS,h,2,337.76,49.32,N,0
36.11351,27.93316,337.63,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,305.44,49.32,N,0
36.11093,27.92632,344.52,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,312.67,48.5,N,0
36.10975,27.93207,334.25,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,307.92,48.5,N,0
36.1072,27.92511,367,0.53,0.42,2023-07-24,0020,N20,VIIRS,h,2,328.72,48.5,N,0
36.10601,27.93094,339.27,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,308.12,48.5,N,0
36.10482,27.93669,334.37,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.13,10.18,N,0
36.10347,27.92393,329.07,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,318.46,81.35,N,0
36.10225,27.92983,335.92,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,324.21,81.35,N,0
36.10106,27.93563,332.07,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.08,22.41,N,0
36.09848,27.92881,339.37,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,316.55,81.35,N,0
36.09731,27.93454,333.18,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,307.68,22.41,N,0
36.11201,27.92487,336.95,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.19,39.12,N,0
36.11087,27.93061,339.72,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,318.73,32.96,N,0
36.10973,27.93636,311.82,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.25,32.96,N,0
36.10828,27.92364,327.42,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,314.49,39.12,N,0
36.10712,27.92945,326.14,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,320.44,32.96,N,0
36.10597,27.93525,347.93,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.88,32.96,N,0
36.10455,27.92242,334.54,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.61,56.84,N,0
36.10338,27.9283,335.32,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,322.27,63.83,N,0
36.10221,27.93417,327.62,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,317.24,63.83,N,0
36.09962,27.92723,334.49,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,311.62,63.83,N,0
36.09845,27.93308,328.51,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,319.29,63.83,N,0
36.09586,27.92618,333.57,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,302.85,28.31,N,0
36.09469,27.93202,328.48,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,315.23,28.31,N,0
36.09209,27.92512,332.14,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.58,28.31,N,0
36.09093,27.93095,318.39,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,307,28.31,N,0
36.08344,27.92865,327.43,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.94,4.34,N,0
36.08229,27.93436,330.68,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.93,4.34,N,0
36.07856,27.93316,317.35,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.42,1.85,N,0
36.07481,27.93198,317.59,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,301.82,1.85,N,0
36.06236,27.93458,325.01,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,302.43,19.11,N,0
36.06348,27.92899,311.43,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,300.56,19.11,N,0
36.05857,27.93362,336.78,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,315.4,19.11,N,0
36.05479,27.93261,336.68,0.53,0.42,2023-07-24,0020,N20,VIIRS,n,2,304.42,19.99,N,0
36.02861,27.93961,348.49,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,303.51,17.68,D,3
36.02622,27.93192,334.36,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,306.78,17.68,D,0
36.03772,27.94441,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,306.95,45.7,D,0
36.03531,27.93665,352.24,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,316.12,17.68,D,0
36.03296,27.9291,349.26,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,311.96,17.68,D,0
36.02483,27.93304,337.19,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,305.95,3.56,D,0
36.03645,27.94562,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,303.82,28.17,D,3
36.03398,27.93783,354.24,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,315.28,28.17,D,0
36.03161,27.93034,355.24,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,312.71,21.73,D,0
36.0432,27.94285,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,310.25,28.17,D,0
36.04077,27.93516,355.57,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,318.08,28.17,D,0
36.03843,27.92775,347.39,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,313.71,21.73,D,0
36.05008,27.94047,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311.08,48.95,D,0
36.04521,27.92507,346.1,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,312.31,19.93,D,0
36.05201,27.92243,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311.23,19.93,D,0
36.05439,27.92997,348.38,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,311.05,48.95,D,0
36.04967,27.91502,351.58,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,308.82,19.93,D,0
36.0641,27.93658,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311.12,34.63,D,0
36.06118,27.92732,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311.77,34.63,D,0
36.05885,27.9199,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,317.19,156,D,0
36.05411,27.90489,335.78,0.76,0.77,2023-07-24,1000,N20,VIIRS,l,2,309.43,97.13,D,0
36.05648,27.91238,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,l,2,347.46,156,D,0
36.06803,27.92484,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311.19,34.63,D,0
36.06566,27.91731,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,327.51,156,D,0
36.07097,27.9342,339.71,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,308.99,34.63,D,0
36.06342,27.91019,334.9,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,308.39,156,D,0
36.07473,27.9219,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,309.44,30.98,D,0
36.07755,27.93087,339.96,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.97,30.98,D,0
36.07243,27.91457,355,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.64,35.42,D,0
36.08409,27.92743,338.3,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,308.85,30.98,D,0
36.08149,27.91914,354.06,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,320.23,30.98,D,0
36.07899,27.91116,334.85,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.81,35.42,D,0
36.09087,27.92475,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311,33.96,D,0
36.09327,27.93242,337.92,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,311.68,25.97,D,0
36.08839,27.91683,353.74,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,314.03,33.96,D,0
36.09776,27.92245,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,314.7,33.96,D,0
36.09516,27.91412,351.06,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,310.64,33.96,D,0
36.10702,27.92768,341.51,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.96,53.27,D,0
36.10471,27.92032,354.28,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,316.34,45.97,D,0
36.11361,27.92443,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,318.63,53.27,D,0
36.11116,27.91658,352.2,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,311.07,45.97,D,0
36.12277,27.92941,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,314.71,26.23,D,0
36.12022,27.92122,354.98,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,313.61,26.23,D,0
36.13195,27.93445,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,313.68,28.29,D,0
36.14342,27.94688,367,0.75,0.77,2023-07-24,1000,N20,VIIRS,h,2,307.75,44.64,D,0
36.14093,27.93887,354,0.75,0.77,2023-07-24,1000,N20,VIIRS,n,2,312.89,88.6,D,0
36.15022,27.94432,367,0.75,0.77,2023-07-24,1000,N20,VIIRS,h,2,310.18,44.64,D,0
36.08118,27.92177,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,313.64,46.75,D,0
36.0838,27.92995,344.69,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.42,20.59,D,0
36.07857,27.91361,344.21,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,313.22,46.75,D,0
36.08809,27.91947,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,315.33,46.75,D,0
36.0905,27.92703,335.69,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.68,20.59,D,0
36.08544,27.9112,338.31,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,308.75,46.75,D,0
36.09743,27.92483,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,312.12,41.78,D,0
36.10444,27.92287,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,313.43,41.78,D,0
36.10168,27.91421,347.95,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.33,94.97,D,0
36.11338,27.927,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,311.65,63.99,D,0
36.12001,27.92386,367,0.76,0.77,2023-07-24,1000,N20,VIIRS,h,2,317.96,63.99,D,0
36.12273,27.9324,340.35,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,312.75,30.57,D,0
36.11753,27.91605,343.36,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,310.6,63.99,D,0
36.13185,27.93711,354,0.75,0.77,2023-07-24,1000,N20,VIIRS,n,2,313.12,13.94,D,0
36.12935,27.92924,348.6,0.76,0.77,2023-07-24,1000,N20,VIIRS,n,2,312.68,13.94,D,0
36.14086,27.94151,342.41,0.75,0.77,2023-07-24,1000,N20,VIIRS,n,2,309.34,8.55,D,0
36.15016,27.94683,346.52,0.75,0.77,2023-07-24,1000,N20,VIIRS,n,2,311.27,141.88,D,0
36.20815,28.03454,340.95,0.74,0.76,2023-07-24,1000,N20,VIIRS,n,2,306.12,73.7,D,0
36.21531,28.03328,367,0.74,0.76,2023-07-24,1000,N20,VIIRS,h,2,311.21,73.7,D,0
36.21243,28.02408,300.85,0.74,0.76,2023-07-24,1000,N20,VIIRS,l,2,318.56,130.99,D,0
36.22211,28.03086,367,0.74,0.76,2023-07-24,1000,N20,VIIRS,h,2,307.13,44.89,D,0
36.21927,28.02177,344.67,0.74,0.76,2023-07-24,1000,N20,VIIRS,n,2,314.03,49.31,D,0
36.22312,28.00991,367,0.74,0.76,2023-07-24,1000,N20,VIIRS,h,2,311.45,49.31,D,0
36.22996,28.00761,367,0.74,0.76,2023-07-24,1000,N20,VIIRS,h,2,306.65,23.14,D,0
36.224,28.01484,353.49,0.74,0.76,2023-07-24,1000,N20,VIIRS,n,2,305.96,21.7,D,0
36.22114,28.00589,351.21,0.74,0.76,2023-07-24,1000,N20,VIIRS,n,2,312.97,34.28,D,0
36.23078,28.01234,339.82,0.74,0.76,2023-07-24,1000,N20,VIIRS,n,2,304.98,21.7,D,0
36.22797,28.00355,355.26,0.74,0.76,2023-07-24,1000,N20,VIIRS,n,2,308.59,34.28,D,0
36.03914,27.93826,353.32,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,319.71,17.83,D,0
36.05513,27.91289,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,325.48,56.66,D,0
36.05959,27.91209,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,345.76,56.66,D,0
36.06057,27.92359,347.33,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,318.7,16.73,D,0
36.06008,27.91784,347.2,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,318.58,56.66,D,0
36.06406,27.91129,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,328.9,77.2,D,0
36.0655,27.92825,349.82,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,319.26,11.67,D,0
36.06455,27.91711,351.12,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,326.18,77.2,D,0
36.06998,27.92747,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,318.87,11.67,D,0
36.06904,27.91654,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,337.41,77.2,D,0
36.07352,27.91592,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,327.83,35.24,D,0
36.07801,27.91545,351.62,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,322.99,35.24,D,0
36.08248,27.91474,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,355.65,152.64,D,0
36.08789,27.92494,349.36,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,322.76,55.45,D,0
36.08741,27.91934,350.26,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,326.66,55.45,D,0
36.08694,27.91397,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,331.09,152.64,D,0
36.09188,27.91863,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,334.9,75.5,D,0
36.09636,27.91794,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,337.74,75.5,D,0
36.10179,27.92826,349.23,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,318.98,10.02,D,0
36.10082,27.91714,354.17,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,324.34,112.97,D,0
36.1053,27.91646,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,351.67,112.97,D,0
36.11476,27.92091,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,326.61,99.65,D,0
36.11925,27.92038,355.4,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,323.16,41.76,D,0
36.12469,27.93063,346.76,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,319.94,20.38,D,0
36.12421,27.92521,352.45,0.49,0.49,2023-07-24,1140,N20,VIIRS,n,2,323.76,20.38,D,0
36.12868,27.92446,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,h,2,336.69,68.61,D,0
36.12917,27.93002,350.14,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,325.26,68.61,D,0
36.13366,27.92944,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,333.19,68.61,D,0
36.1268,27.92848,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,336.32,48.92,D,0
36.13174,27.93333,346.48,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,320.7,48.92,D,0
36.13128,27.92778,367,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,334.87,48.92,D,0
36.13623,27.93284,346.52,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,320.63,28.5,D,0
36.13577,27.9272,348.41,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,322.81,28.5,D,0
36.14613,27.94265,343.42,0.5,0.49,2023-07-24,1140,N20,VIIRS,l,2,315.82,13.53,D,0
36.14568,27.93722,349.17,0.5,0.49,2023-07-24,1140,N20,VIIRS,n,2,322.52,13.53,D,0
36.15015,27.93633,344.9,0.5,0.49,2023-07-24,1140,N20,VIIRS,l,2,317.94,13.53,D,0
36.14966,27.93055,345.17,0.49,0.49,2023-07-24,1140,N20,VIIRS,l,2,319.4,7.72,D,0
