latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.1688,27.93875,344.63,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,307,12.01,N,0
36.16531,27.93814,347.27,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,305.15,12.01,N,0
36.16245,27.93289,332.65,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,304.92,13.29,N,0
36.16184,27.93749,335.5,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,303.89,4.28,N,0
36.15897,27.93224,347.15,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,307.87,13.29,N,0
36.15836,27.93684,331.84,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,303.14,4.28,N,0
36.15488,27.93619,347.04,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,303.97,2.57,N,0
36.15427,27.94086,316.25,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,301.81,2.57,N,0
36.15142,27.93545,313.42,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,301.38,2.57,N,0
36.15019,27.94484,316.44,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.1,1.17,N,0
36.14672,27.9441,339.05,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,308.54,7.18,N,0
36.14735,27.93934,312.33,0.43,0.38,2023-07-22,2349,N,VIIRS,n,2,302.07,4.65,N,0
36.14326,27.94335,347.41,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,307.02,7.18,N,0
36.13979,27.94261,335.91,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.73,3.92,N,0
36.13425,27.98489,322.13,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,302.44,1.55,N,0
36.13918,27.9473,317.61,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,303.79,3.92,N,0
36.13571,27.9466,346.59,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,306.4,3.92,N,0
36.13224,27.94596,343.58,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,325.98,46.85,N,0
36.13162,27.9507,319.37,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.24,2.78,N,0
36.12877,27.94531,346.22,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,315.08,46.85,N,0
36.12814,27.95008,321.29,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.12,2.78,N,0
36.1318,27.94324,333.36,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.16,23.46,N,0
36.13117,27.94796,367,0.42,0.38,2023-07-22,2349,N,VIIRS,h,2,327.33,23.46,N,0
36.12833,27.94259,332.68,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.96,23.46,N,0
36.12769,27.94732,336.67,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,309.67,23.46,N,0
36.12705,27.95209,314.79,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,303.3,1.97,N,0
36.12486,27.94195,320.43,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.77,35.9,N,0
36.12421,27.94669,345.56,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,320.72,35.9,N,0
36.12357,27.95147,317.19,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,302.47,3,N,0
36.12138,27.94128,323.08,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.65,35.9,N,0
36.12074,27.94604,343.6,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,332.21,35.9,N,0
36.1201,27.95082,329.75,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.63,3,N,0
36.11728,27.94533,367,0.42,0.38,2023-07-22,2349,N,VIIRS,h,2,352.1,104.04,N,0
36.11664,27.95008,341.27,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,308.23,26.78,N,0
36.11792,27.94053,317.11,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.86,104.04,N,0
36.11382,27.94458,367,0.42,0.38,2023-07-22,2349,N,VIIRS,h,2,338.48,104.04,N,0
36.11318,27.94934,339.73,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,322.97,26.78,N,0
36.11446,27.93977,316.35,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.91,104.04,N,0
36.11255,27.95407,313.35,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.85,26.78,N,0
36.11036,27.94381,342.56,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.28,19.95,N,0
36.10973,27.94858,341.37,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,316.45,23.08,N,0
36.1069,27.94303,335.22,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.92,19.95,N,0
36.10627,27.9478,345.79,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,311.59,23.08,N,0
36.10345,27.94224,337.79,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,309.36,47.13,N,0
36.10282,27.947,367,0.42,0.38,2023-07-22,2349,N,VIIRS,h,2,335.64,34.4,N,0
36.10218,27.95176,314.99,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,303.53,34.4,N,0
36.09999,27.94146,336.71,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,303.45,47.13,N,0
36.09936,27.9462,367,0.42,0.38,2023-07-22,2349,N,VIIRS,h,2,326.77,34.4,N,0
36.09872,27.95098,327.35,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.69,34.4,N,0
36.09591,27.94541,348.88,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,316.81,19.17,N,0
36.09527,27.95019,339.9,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,308.98,19.17,N,0
36.09245,27.94466,334.6,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.36,19.17,N,0
36.09182,27.9494,350.18,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,316.62,19.17,N,0
36.09118,27.95415,319.75,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.77,2.81,N,0
36.08836,27.94865,353.74,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,317.12,19.91,N,0
36.08773,27.95335,350.71,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,312.03,13.31,N,0
36.08552,27.94322,332.81,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.56,19.91,N,0
36.08489,27.94794,345.65,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,317.95,19.91,N,0
36.08426,27.95266,344.99,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,313.77,13.31,N,0
36.08364,27.95738,325.25,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,310.87,13.31,N,0
36.08142,27.94723,336.38,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,323.42,42.21,N,0
36.0808,27.95197,329.56,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,308.16,8.55,N,0
36.07796,27.9465,339.79,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,316.76,42.21,N,0
36.07734,27.95123,337.87,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,315,8.55,N,0
36.07671,27.95592,320.74,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.91,8.55,N,0
36.07449,27.94581,334.32,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.9,21.12,N,0
36.07388,27.95048,343.7,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,320.64,13.99,N,0
36.07325,27.95514,331.91,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,308.63,13.99,N,0
36.07103,27.94513,341.51,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,316.86,21.12,N,0
36.07041,27.94976,355.9,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,318.99,13.99,N,0
36.06979,27.95441,339.41,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,310.55,13.99,N,0
36.06917,27.9591,332.65,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,307.17,4.66,N,0
36.06756,27.94442,333.91,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.08,23.72,N,0
36.06695,27.94902,348.32,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,323.99,17.26,N,0
36.06634,27.95367,328.36,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,309.34,17.26,N,0
36.06572,27.95835,331.48,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,308.24,2.01,N,0
36.0651,27.963,319.73,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,306.49,2.01,N,0
36.06348,27.94832,353.27,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,325.34,17.26,N,0
36.06287,27.95295,347.31,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,311.69,17.26,N,0
36.06226,27.95761,327.26,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,307.75,2.01,N,0
36.06164,27.96225,317.49,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.79,2.01,N,0
36.06002,27.94755,352.38,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,319.15,18.79,N,0
36.05941,27.95219,348.17,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,313.99,18.79,N,0
36.05879,27.95688,327.69,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,309.15,2.3,N,0
36.05818,27.96153,320.63,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,306.47,2.3,N,0
36.05657,27.94676,338.86,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,312.69,18.79,N,0
36.05595,27.95142,351.74,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,318.96,18.79,N,0
36.05533,27.95613,333.65,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,309.65,2.3,N,0
36.05471,27.9608,322.49,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,307.31,2.3,N,0
36.0541,27.96546,316.76,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.16,3.37,N,0
36.05311,27.94598,333.03,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.24,16.11,N,0
36.0525,27.95065,355.05,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,319.35,16.11,N,0
36.05188,27.95538,337.55,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,310.16,4.07,N,0
36.05126,27.96004,324.69,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,307.56,4.07,N,0
36.05064,27.96471,315.43,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,305.38,1.97,N,0
36.04966,27.94522,325.5,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.42,16.11,N,0
36.04904,27.94989,352.5,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,323.24,16.11,N,0
36.04842,27.9546,352.09,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,312.13,4.07,N,0
36.04781,27.95924,327.08,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,304.82,4.07,N,3
36.04558,27.94912,355.36,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,315.65,16.14,N,0
36.04496,27.95381,328.72,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,303,2.92,N,3
36.04211,27.9484,318.68,0.42,0.38,2023-07-22,2349,N,VIIRS,n,2,301.3,16.14,N,0
36.05905,27.93477,346.37,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,318.62,13.87,D,0
36.07947,27.93445,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,348.18,205.05,D,0
36.08012,27.93869,346.22,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.07,11.94,D,0
36.08341,27.93793,351.62,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.08,27.24,D,0
36.08671,27.93717,350.9,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,323.41,27.24,D,0
36.09,27.93641,349.37,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.77,15.93,D,0
36.09394,27.93989,349.8,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,316.98,15.93,D,0
36.0933,27.93565,345.35,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,319.19,15.93,D,0
36.09724,27.93913,346.52,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,314.98,22.13,D,0
36.10054,27.93837,350.3,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,314.6,22.13,D,0
36.10383,27.93761,349.73,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,315.04,17.81,D,0
36.11106,27.94033,347.43,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.25,31.94,D,0
36.11436,27.93957,354.53,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,329.07,31.94,D,0
36.11372,27.93533,322.78,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,324.78,47.62,D,0
36.11766,27.93881,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,331.65,53.61,D,0
36.12095,27.93805,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,339.11,53.61,D,0
36.1216,27.94229,352.75,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,316.13,53.61,D,0
36.12489,27.94153,350.58,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,316.04,34.15,D,0
36.12425,27.93729,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,328.25,34.15,D,0
36.12755,27.93653,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,336.56,34.15,D,0
36.13462,27.9832,350.34,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,321.77,9.79,D,0
36.12819,27.94077,355.32,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,318.84,34.15,D,0
36.13084,27.93577,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,359.6,98.5,D,0
36.13213,27.94426,348.67,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,321.71,12.64,D,0
36.13148,27.94001,354.66,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,333.49,98.5,D,0
36.13414,27.93501,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,348.76,98.5,D,0
36.13543,27.9435,352.2,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,323.61,12.64,D,0
36.13478,27.93925,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,339.27,98.5,D,0
36.13808,27.93849,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,349.11,108.34,D,0
36.13744,27.93425,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,354.3,108.34,D,0
36.13872,27.94274,352.29,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.16,15.35,D,0
36.14073,27.93349,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,359.63,108.34,D,0
36.14202,27.94197,348.58,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.08,15.35,D,0
36.14138,27.93773,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,339.61,108.34,D,0
36.14008,27.92924,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.57,74.61,D,0
36.14402,27.93273,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,349.49,57.88,D,0
36.14532,27.94121,350.77,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,321.83,13.37,D,0
36.14467,27.93697,354.7,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,327.95,57.88,D,0
36.14338,27.92848,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,329.35,86.89,D,0
36.14797,27.93621,349.13,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,319.89,57.88,D,0
36.14732,27.93196,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,343.47,57.88,D,0
36.15059,27.9312,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,350.16,70.61,D,0
36.15388,27.93044,354.88,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,318.13,70.61,D,0
36.15696,27.93054,355.06,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,333.26,31.33,D,0
36.15631,27.92629,319.63,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,321.87,29.91,D,0
36.16026,27.92978,353.98,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.94,31.33,D,0
36.16419,27.93326,355.06,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,319.98,6.77,D,0
36.16355,27.92902,346.91,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,317.72,6.77,D,0
36.16484,27.93751,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.76,11.88,D,0
36.16813,27.93675,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,320.85,11.88,D,0
36.17649,27.99194,346.97,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,311.65,12.18,D,0
36.17979,27.99117,367,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,334.73,57.1,D,0
36.17915,27.98693,351.96,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.13,57.1,D,0
36.17207,27.94024,354.97,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,325.4,38.8,D,0
36.1851,27.98116,357.06,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,324.29,38.43,D,0
36.19097,27.99738,355.95,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.48,22.65,D,0
36.19426,27.99662,351.02,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.06,21.36,D,0
36.1949,28.00087,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,327.43,46.42,D,0
36.1982,28.00011,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,331.71,46.42,D,0
36.19756,27.99586,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.4,21.36,D,0
36.20085,27.99511,349.51,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,320.92,31.55,D,0
36.20094,27.97312,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,329.69,39.41,D,0
36.20423,27.97236,351.94,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.17,21.53,D,0
36.20753,27.9716,353.84,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,323.99,21.53,D,0
36.21347,27.96583,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.15,21.54,D,0
36.21677,27.96507,350.15,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.02,11.14,D,0
36.22007,27.96431,350.55,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.49,11.14,D,0
36.22392,27.9898,367,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,332.79,55.15,D,0
36.22722,27.98904,353.52,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.99,36.07,D,0
36.24213,27.99144,312.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299.73,0.97,N,0
36.23777,27.99071,341.29,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.22,12.93,N,0
36.22759,28.00498,341.84,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.07,5.76,N,0
36.2271,28.01029,350.81,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,304.98,6.06,N,0
36.22808,27.99968,318.22,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.17,5.76,N,0
36.22708,27.96233,331.21,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.43,4.8,N,0
36.22277,28.00934,340.9,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.41,6.06,N,0
36.22227,28.0147,335.14,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.59,6.06,N,0
36.22177,28.0202,341.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.18,4.72,N,0
36.22269,27.96185,340.46,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,305.16,4.85,N,0
36.21745,28.01918,324,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.4,2.33,N,0
36.22318,27.95645,312.97,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.62,4.85,N,0
36.21831,27.96121,330.31,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.44,4.85,N,0
36.21262,28.02356,318.61,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.52,2.33,N,0
36.21394,27.96048,315.49,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.95,1.79,N,0
36.21058,27.99752,312.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.49,1.06,N,0
36.20429,27.96914,320.43,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.85,2.34,N,0
36.20187,27.99587,320.92,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.18,1.88,N,0
36.19991,27.96849,326.51,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.35,2.34,N,0
36.18877,27.99392,356.43,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.12,10.69,N,0
36.18443,27.993,318.66,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.8,2.33,N,0
36.18472,27.99221,312.59,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.74,1.19,N,0
36.17262,27.93293,326.45,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.52,3.31,N,0
36.16822,27.93258,332.11,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.04,3.31,N,0
36.1638,27.93236,328.14,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.37,2.75,N,0
36.15112,27.92544,314.79,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.12,1,N,0
36.14677,27.92445,335.88,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.73,3.24,N,0
36.1424,27.92375,319.69,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.21,3.24,N,0
36.13317,27.92754,337.91,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.06,2.5,N,0
36.13269,27.93269,310.4,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299,2.5,N,0
36.12879,27.92687,337.12,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.13,12.31,N,0
36.12442,27.9261,356.83,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,311.78,12.31,N,0
36.12394,27.9314,332.11,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.13,12.31,N,0
36.12005,27.92533,352.04,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,327.16,46.61,N,0
36.11956,27.93064,342.65,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,307.16,46.61,N,0
36.12052,27.92016,318.35,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299.76,23.27,N,0
36.11567,27.92472,344.46,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,320.65,46.61,N,0
36.11519,27.9299,355.59,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,311.16,46.61,N,0
36.11614,27.91954,318.78,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299.51,23.27,N,0
36.11471,27.93523,311.91,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.42,3.91,N,0
36.11128,27.92416,334.22,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,328.69,155,N,0
36.11081,27.92928,367,0.46,0.47,2023-07-23,2330,N,VIIRS,h,2,327.1,155,N,0
36.11175,27.91896,317.44,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.38,10.22,N,0
36.11035,27.93442,315.68,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.91,4.19,N,0
36.10736,27.91845,320.85,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.28,10.22,N,0
36.10688,27.92368,333.82,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,332.86,155,N,0
36.10597,27.93372,351.5,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.74,4.19,N,0
36.10551,27.9389,314,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.19,4.19,N,0
36.10251,27.923,342.63,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.35,43.45,N,0
36.10206,27.92794,351.48,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,305.63,43.45,N,0
36.10161,27.93297,367,0.46,0.47,2023-07-23,2330,N,VIIRS,h,2,321.22,60.05,N,0
36.10298,27.91778,311.59,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.35,2.31,N,0
36.0977,27.9271,345.23,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,306.75,43.45,N,0
36.09724,27.93217,367,0.46,0.47,2023-07-23,2330,N,VIIRS,h,2,330.17,60.05,N,0
36.09815,27.92211,313.97,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.71,43.45,N,0
36.09678,27.93734,311.89,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.44,60.05,N,0
36.09333,27.92629,342.27,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.1,23.63,N,0
36.08896,27.92556,320.38,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.76,23.63,N,0
36.08851,27.93061,342.15,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.93,49.12,N,0
36.08413,27.93,322.45,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.47,2.83,N,0
36.07974,27.92949,329.68,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.65,2.83,N,0
36.07537,27.92878,316.61,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.77,2.45,N,0
36.08371,27.93387,318.79,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.37,2.72,N,0
36.07982,27.92818,329.09,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.7,4.26,N,0
36.07494,27.9328,315.89,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.25,1.6,N,0
36.06188,27.93021,335.27,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.32,2.79,N,0
36.06137,27.93562,311.76,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.03,2.79,N,0
36.05753,27.92932,321.21,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.15,3.32,N,0
36.05703,27.93467,328.95,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.79,3.32,N,0
36.23801,27.99043,345.16,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.21,10.79,N,0
36.22311,28.01227,314.77,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.51,7.93,N,0
36.22065,28.01989,318.02,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.25,5.58,N,0
36.22532,27.9569,313.08,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.43,5.47,N,0
36.17163,27.92911,318.22,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.74,5.9,N,0
36.16272,27.93233,312.86,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.19,4.5,N,0
36.16844,27.93075,328.65,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.72,7.9,N,0
36.14174,27.91634,313.44,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.9,6.7,N,0
36.13206,27.92207,322.25,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.59,15.28,N,0
36.12923,27.93083,312.91,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,296.85,10.52,N,0
